,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,churn_numeric
2731,Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.25,6780.10009765625,No,0
2732,Female,0,No,Yes,4,Yes,No,No,,,,,,,Month-to-month,No,Credit card (automatic),20.399999618530273,94.5,No,0
2733,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,55.29999923706055,55.29999923706055,No,0
2734,Male,0,No,No,11,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.25,208.0,No,0
2735,Male,1,No,No,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.94999694824219,3829.75,No,0
2736,Female,1,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.44999694824219,5294.60009765625,No,0
2737,Male,0,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.6500015258789,6889.7998046875,No,0
2738,Female,0,Yes,Yes,43,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),75.19999694824219,3254.35009765625,No,0
2739,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),101.1500015258789,6383.89990234375,No,0
2740,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.400001525878906,44.400001525878906,Yes,1
2741,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,477.70001220703125,Yes,1
2742,Male,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),68.75,4447.5498046875,No,0
2743,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.05000305175781,7321.0498046875,No,0
2744,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.0,4135.0,No,0
2745,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.05000305175781,86.05000305175781,Yes,1
2746,Female,0,Yes,Yes,31,Yes,No,No,,,,,,,Two year,No,Mailed check,21.0,697.7000122070312,No,0
2747,Male,0,No,No,7,Yes,No,No,,,,,,,Month-to-month,Yes,Mailed check,19.399999618530273,168.64999389648438,No,0
2748,Male,0,No,No,4,No,,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.54999923706055,174.3000030517578,Yes,1
2749,Male,0,Yes,Yes,34,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),77.19999694824219,2753.800048828125,No,0
2750,Male,0,No,No,3,Yes,No,No,,,,,,,One year,Yes,Mailed check,19.450000762939453,69.25,No,0
2751,Female,0,Yes,Yes,19,No,,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.850000381469727,434.79998779296875,No,0
2752,Male,0,Yes,Yes,31,No,,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),35.400001525878906,1077.5,Yes,1
2753,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.6500015258789,95.6500015258789,Yes,1
2754,Male,0,No,No,3,No,,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,41.349998474121094,107.25,No,0
2755,Male,0,Yes,No,46,Yes,No,No,,,,,,,Month-to-month,No,Electronic check,19.600000381469727,851.2000122070312,No,0
2756,Female,0,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.950000762939453,20.950000762939453,Yes,1
2757,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),84.44999694824219,5848.60009765625,No,0
2758,Male,0,No,No,5,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.25,109.80000305175781,No,0
2759,Male,0,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Bank transfer (automatic),19.649999618530273,19.649999618530273,No,0
2760,Male,0,No,No,26,Yes,No,No,,,,,,,One year,Yes,Credit card (automatic),20.649999618530273,595.5,No,0
2761,Female,1,No,No,10,No,,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.70000076293945,329.79998779296875,Yes,1
2762,Male,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.30000305175781,2513.5,No,0
2763,Male,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.05000305175781,5135.35009765625,No,0
2764,Male,0,Yes,Yes,30,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,67.5999984741211,2000.199951171875,No,0
2765,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1500015258789,931.75,No,0
2766,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,115.0,7396.14990234375,No,0
2767,Female,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.80000305175781,3958.85009765625,No,0
2768,Female,0,No,No,12,Yes,No,No,,,,,,,One year,No,Mailed check,19.700000762939453,260.8999938964844,No,0
2769,Female,0,No,No,15,Yes,No,No,,,,,,,Month-to-month,No,Bank transfer (automatic),19.75,297.29998779296875,Yes,1
2770,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.55000305175781,1515.0999755859375,Yes,1
2771,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.150001525878906,816.7999877929688,No,0
2772,Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),74.0,4868.39990234375,No,0
2773,Male,0,Yes,No,24,No,,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,29.100000381469727,688.0,No,0
2774,Male,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.04999923706055,288.3500061035156,No,0
2775,Male,1,Yes,No,53,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,60.04999923706055,3229.64990234375,Yes,1
2776,Male,1,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.30000305175781,1178.25,Yes,1
2777,Male,0,No,No,10,Yes,No,No,,,,,,,Month-to-month,No,Electronic check,20.0,185.39999389648438,No,0
2778,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,74.6500015258789,966.25,No,0
2779,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.3499984741211,758.5999755859375,Yes,1
2780,Female,0,No,No,25,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,74.30000305175781,1863.800048828125,Yes,1
2781,Male,1,No,No,7,No,,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,44.400001525878906,265.79998779296875,No,0
2782,Male,0,Yes,Yes,38,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.4000015258789,3297.0,No,0
2783,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.0999984741211,4107.2998046875,No,0
2784,Female,0,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.0999984741211,396.29998779296875,Yes,1
2785,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.9000015258789,2809.050048828125,No,0
2786,Male,0,No,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,56.20000076293945,1567.550048828125,No,0
2787,Male,0,Yes,Yes,72,Yes,Yes,No,,,,,,,Two year,No,Mailed check,26.100000381469727,1851.449951171875,No,0
2788,Male,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),85.44999694824219,6028.9501953125,No,0
2789,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.94999694824219,2072.75,No,0
2790,Female,0,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,109.6500015258789,5551.14990234375,Yes,1
2791,Male,0,No,No,57,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.3499984741211,4317.35009765625,No,0
2792,Female,0,No,No,15,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,48.849998474121094,736.7999877929688,No,0
2793,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.0999984741211,336.1499938964844,No,0
2794,Female,0,No,No,28,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,56.04999923706055,1522.6500244140625,No,0
2795,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.55000305175781,622.9000244140625,Yes,1
2796,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.80000305175781,4959.60009765625,No,0
2797,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.94999694824219,329.95001220703125,Yes,1
2798,Male,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.9000015258789,1048.8499755859375,Yes,1
2799,Male,0,No,Yes,55,Yes,No,No,,,,,,,One year,No,Bank transfer (automatic),19.100000381469727,1001.5,No,0
2800,Female,0,Yes,Yes,20,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.350000381469727,442.6000061035156,No,0
2801,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.05000305175781,6703.5,No,0
2802,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.9000015258789,3351.550048828125,Yes,1
2803,Female,0,No,No,43,Yes,No,No,,,,,,,Two year,Yes,Bank transfer (automatic),19.649999618530273,779.25,No,0
2804,Male,0,Yes,No,9,No,,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),24.100000381469727,259.79998779296875,Yes,1
2805,Female,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.849998474121094,3483.449951171875,No,0
2806,Male,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,86.0999984741211,4890.5,No,0
2807,Male,0,No,Yes,7,Yes,No,No,,,,,,,One year,No,Mailed check,19.450000762939453,136.75,No,0
2808,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,97.0999984741211,184.14999389648438,No,0
2809,Male,1,No,No,37,No,,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,36.650001525878906,1315.0,No,0
2810,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.9000015258789,6767.10009765625,No,0
2811,Female,0,Yes,Yes,39,Yes,No,No,,,,,,,Two year,No,Mailed check,19.75,757.9500122070312,No,0
2812,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.05000305175781,6890.0,Yes,1
2813,Male,0,No,No,68,Yes,Yes,No,,,,,,,Two year,No,Mailed check,24.549999237060547,1657.4000244140625,No,0
2814,Female,0,Yes,Yes,62,No,,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),48.70000076293945,3008.550048828125,No,0
2815,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.3499984741211,262.04998779296875,Yes,1
2816,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.55000305175781,8165.10009765625,No,0
2817,Female,0,Yes,No,41,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),20.649999618530273,875.5499877929688,No,0
2818,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),94.6500015258789,2649.14990234375,Yes,1
2819,Female,0,No,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.20000076293945,220.64999389648438,No,0
2820,Male,0,No,No,53,Yes,Yes,No,,,,,,,One year,No,Bank transfer (automatic),24.049999237060547,1301.9000244140625,No,0
2821,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4000015258789,74.4000015258789,Yes,1
2822,Female,0,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),79.9000015258789,3326.199951171875,Yes,1
2823,Male,0,Yes,No,39,Yes,No,No,,,,,,,Two year,Yes,Bank transfer (automatic),20.450000762939453,790.0,No,0
2824,Male,0,Yes,No,63,Yes,No,No,,,,,,,Two year,No,Mailed check,19.25,1237.6500244140625,No,0
2825,Male,0,No,No,15,Yes,Yes,No,,,,,,,Month-to-month,Yes,Electronic check,26.350000381469727,378.6000061035156,No,0
2826,Female,0,Yes,No,13,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,43.79999923706055,592.6500244140625,No,0
2827,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.150001525878906,50.150001525878906,No,0
2828,Male,0,No,No,1,Yes,No,No,,,,,,,Two year,No,Mailed check,20.450000762939453,20.450000762939453,No,0
2829,Male,1,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.69999694824219,560.8499755859375,Yes,1
2830,Male,0,No,No,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,61.400001525878906,3638.25,No,0
2831,Female,1,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.0999984741211,1060.199951171875,Yes,1
2832,Male,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.75,2921.75,No,0
2833,Female,0,No,No,66,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),61.150001525878906,4017.449951171875,No,0
2834,Male,0,Yes,Yes,42,Yes,No,No,,,,,,,One year,No,Mailed check,20.25,854.9000244140625,No,0
2835,Female,1,No,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),63.849998474121094,4174.35009765625,No,0
2836,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.69999694824219,4920.5498046875,No,0
2837,Female,0,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.5,20.5,Yes,1
2838,Female,0,No,No,41,Yes,No,No,,,,,,,Two year,No,Mailed check,20.0,810.2999877929688,No,0
2839,Female,0,Yes,Yes,41,Yes,No,No,,,,,,,Two year,No,Bank transfer (automatic),19.299999237060547,772.4000244140625,No,0
2840,Female,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,84.4000015258789,1936.8499755859375,No,0
2841,Male,0,No,No,3,No,,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.100000381469727,79.80000305175781,No,0
2842,Female,0,No,No,4,No,,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,48.25,202.25,No,0
2843,Female,0,Yes,Yes,52,Yes,No,No,,,,,,,Two year,No,Mailed check,19.850000381469727,1070.5,No,0
2844,Female,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5999984741211,347.6499938964844,Yes,1
2845,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.19999694824219,999.9000244140625,No,0
2846,Female,0,Yes,No,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.150001525878906,113.0999984741211,No,0
2847,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.30000305175781,2015.800048828125,No,0
2848,Male,0,Yes,Yes,24,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),56.25,1454.25,No,0
2849,Female,0,No,No,12,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.299999237060547,246.6999969482422,No,0
2850,Male,1,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.0,6017.89990234375,No,0
2851,Female,0,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,90.5999984741211,5817.4501953125,No,0
2852,Male,0,Yes,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.9000015258789,5595.2998046875,No,0
2853,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),79.19999694824219,4765.0,No,0
2854,Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),70.3499984741211,1201.6500244140625,No,0
2855,Male,0,Yes,Yes,42,Yes,No,No,,,,,,,Two year,No,Mailed check,19.350000381469727,867.2999877929688,No,0
2856,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.150001525878906,50.150001525878906,No,0
2857,Female,0,Yes,Yes,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),63.79999923706055,3007.25,No,0
2858,Female,0,Yes,No,10,Yes,No,No,,,,,,,Month-to-month,Yes,Mailed check,20.549999237060547,252.75,No,0
2859,Male,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.55000305175781,6306.5,No,0
2860,Male,1,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.4000015258789,6841.0498046875,No,0
2861,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.94999694824219,81.94999694824219,Yes,1
2862,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3499984741211,451.1000061035156,Yes,1
2863,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.599998474121094,44.599998474121094,No,0
2864,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.75,226.1999969482422,No,0
2865,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),109.25,7082.5,No,0
2866,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.5999984741211,1017.3499755859375,No,0
2867,Female,0,No,No,24,Yes,No,No,,,,,,,One year,No,Credit card (automatic),20.450000762939453,527.3499755859375,No,0
2868,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.75,2146.5,No,0
2869,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.0999984741211,455.29998779296875,Yes,1
2870,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,107.94999694824219,5969.85009765625,No,0
2871,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.0999984741211,1235.550048828125,Yes,1
2872,Female,0,Yes,Yes,42,Yes,Yes,No,,,,,,,Two year,No,Electronic check,22.950000762939453,1014.25,No,0
2873,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.69999694824219,2362.10009765625,Yes,1
2874,Female,0,Yes,No,64,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),19.450000762939453,1225.6500244140625,No,0
2875,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0999984741211,1873.699951171875,Yes,1
2876,Male,0,No,No,19,Yes,No,No,,,,,,,One year,Yes,Credit card (automatic),19.700000762939453,386.5,No,0
2877,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.1500015258789,6010.0498046875,Yes,1
2878,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.0,1850.6500244140625,No,0
2879,Male,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.94999694824219,7101.5,Yes,1
2880,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.94999694824219,1043.4000244140625,No,0
2881,Female,0,Yes,No,31,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,64.0,1910.75,No,0
2882,Female,0,No,No,11,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.9000015258789,716.0999755859375,No,0
2883,Male,0,Yes,Yes,68,Yes,Yes,No,,,,,,,Two year,No,Mailed check,25.75,1686.1500244140625,No,0
2884,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.1500015258789,6716.4501953125,No,0
2885,Male,1,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.0999984741211,7839.85009765625,No,0
2886,Female,0,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.94999694824219,6236.75,No,0
2887,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.04999923706055,45.04999923706055,Yes,1
2888,Female,1,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.0,71.0,Yes,1
2889,Male,0,Yes,Yes,58,No,,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,50.0,2919.85009765625,No,0
2890,Female,1,Yes,Yes,47,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.55000305175781,3309.25,Yes,1
2891,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.69999694824219,79.69999694824219,Yes,1
2892,Male,0,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.450000762939453,20.450000762939453,No,0
2893,Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,59.0,1254.699951171875,Yes,1
2894,Female,0,No,No,48,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),60.349998474121094,2896.39990234375,Yes,1
2895,Female,0,Yes,No,37,Yes,No,No,,,,,,,One year,Yes,Bank transfer (automatic),19.850000381469727,717.5,No,0
2896,Male,0,No,No,13,Yes,No,No,,,,,,,One year,Yes,Electronic check,19.950000762939453,253.8000030517578,No,0
2897,Male,0,No,No,43,Yes,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),26.450000762939453,1110.050048828125,No,0
2898,Female,0,No,No,6,No,,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,63.400001525878906,348.79998779296875,No,0
2899,Male,0,No,No,71,No,,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),53.95000076293945,3888.64990234375,No,0
2900,Female,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,69.25,Yes,1
2901,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,95.0999984741211,6843.14990234375,No,0
2902,Female,1,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.0999984741211,450.8999938964844,No,0
2903,Male,0,Yes,Yes,12,No,,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,35.5,432.25,No,0
2904,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.94999694824219,1767.3499755859375,Yes,1
2905,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,79.19999694824219,1742.449951171875,No,0
2906,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,48.79999923706055,297.3500061035156,No,0
2907,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.0,1820.449951171875,Yes,1
2908,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.4000015258789,1742.949951171875,Yes,1
2909,Female,0,No,No,43,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,55.45000076293945,2444.25,No,0
